Date,Open,High,Low,Close,Adj Close,Volume
2002-08-12,508.1000061035156,512.5499877929688,505.0,505.1499938964844,419.6647033691406,7100
2002-08-13,503.5,515.0,503.5,509.04998779296875,422.90460205078125,8800
2002-08-14,502.1000061035156,515.0,502.1000061035156,514.4000244140625,427.3493957519531,18700
2002-08-15,514.4000244140625,514.4000244140625,514.4000244140625,514.4000244140625,427.3493957519531,0
2002-08-16,516.0,516.8499755859375,510.0,511.0,424.52471923828125,9400
2002-08-19,515.0,518.9500122070312,512.0499877929688,513.0,426.1862487792969,9100
2002-08-20,516.5,547.3499755859375,513.2999877929688,523.2999877929688,434.7431335449219,87200
2002-08-21,530.0,533.7999877929688,518.0,519.7000122070312,431.7523193359375,26000
2002-08-22,521.0,531.0,516.5499877929688,524.8499755859375,436.0308837890625,17700
2002-08-23,535.0,572.0,535.0,561.9000244140625,466.81103515625,701900
2002-08-26,560.0,560.0,530.0,546.4000244140625,453.9341735839844,50100
2002-08-27,546.0,558.0,546.0,552.0,458.58642578125,29100
2002-08-28,541.0,557.0,541.0,555.3499755859375,461.36944580078125,20100
2002-08-29,555.0,567.9500122070312,548.0,553.8499755859375,460.123291015625,138400
2002-08-30,555.0999755859375,559.9000244140625,553.0,555.0499877929688,461.12005615234375,39400
2002-09-02,558.5,561.5,557.0,558.9500122070312,464.3601989746094,22900
2002-09-03,560.0,560.5,556.0,558.25,463.7786560058594,8400
2002-09-04,552.0499877929688,560.0,552.0499877929688,559.2000122070312,464.56793212890625,7800
2002-09-05,571.0,578.0,564.0,571.2000122070312,474.53717041015625,974200
2002-09-06,570.0,570.0,562.0,565.4000244140625,469.71881103515625,14500
2002-09-09,560.0,563.7000122070312,555.6500244140625,560.0999755859375,465.31561279296875,16800
2002-09-10,560.0999755859375,560.0999755859375,560.0999755859375,560.0999755859375,465.31561279296875,0
2002-09-11,563.5,563.5,556.0,560.5499877929688,465.68951416015625,32400
2002-09-12,557.1500244140625,561.0,557.1500244140625,560.0,465.23248291015625,13200
2002-09-13,560.0,560.0,554.5,557.0499877929688,462.7818298339844,1900
2002-09-16,551.0,559.75,551.0,558.2000122070312,463.7372131347656,5300
2002-09-17,558.0,560.9500122070312,554.0999755859375,560.4500122070312,465.6064758300781,7300
2002-09-18,556.25,561.0,556.25,560.7000122070312,465.8140563964844,7800
2002-09-19,560.0,560.0,552.5,555.0499877929688,461.12005615234375,23800
2002-09-20,550.5,561.0,550.5,552.4000244140625,458.91876220703125,2900
2002-09-23,550.4000244140625,560.0,550.4000244140625,557.5999755859375,463.2388000488281,6000
2002-09-24,557.9500122070312,580.0,553.0,570.8499755859375,474.24652099609375,195900
2002-09-25,567.9500122070312,569.0,559.0,561.6500244140625,466.603271484375,16700
2002-09-26,560.0999755859375,563.0,557.5999755859375,559.1500244140625,464.5264587402344,4700
2002-09-27,568.9000244140625,568.9000244140625,555.0,562.5999755859375,467.3924865722656,58000
2002-09-30,566.0,571.4000244140625,563.2999877929688,570.0,473.5402526855469,151700
2002-10-01,563.0,565.5499877929688,558.0,560.6500244140625,465.7724914550781,7000
2002-10-02,560.6500244140625,560.6500244140625,560.6500244140625,560.6500244140625,465.7724914550781,0
2002-10-03,560.0,567.4000244140625,560.0,564.0,468.5554504394531,8900
2002-10-04,568.8499755859375,569.0,564.0,565.75,470.0095520019531,6800
2002-10-07,557.0,569.5999755859375,557.0,566.0499877929688,470.2586669921875,13700
2002-10-08,556.0,568.0,556.0,566.5,470.6325988769531,8200
2002-10-09,562.0,566.9500122070312,562.0,564.7000122070312,469.1370849609375,8800
2002-10-10,562.5499877929688,569.0,562.25,566.5499877929688,470.6741027832031,37100
2002-10-11,562.5,564.0,560.0,561.2000122070312,466.2295837402344,10600
2002-10-14,575.0,575.0,560.0499877929688,560.1500244140625,465.3571472167969,1600
2002-10-15,560.1500244140625,560.1500244140625,560.1500244140625,560.1500244140625,465.3571472167969,0
2002-10-16,560.0,561.0,556.5,560.1500244140625,465.3571472167969,5600
2002-10-17,555.25,564.5,554.5,561.1500244140625,466.18792724609375,12400
2002-10-18,557.0999755859375,567.7999877929688,557.0999755859375,562.5999755859375,467.3924865722656,34500
2002-10-21,558.0999755859375,564.0,545.2000122070312,548.3499755859375,455.5539245605469,29200
2002-10-22,585.0,591.0,550.0,552.2999877929688,458.8356628417969,13400
2002-10-23,555.0,558.0,548.5,555.2999877929688,461.3280029296875,20400
2002-10-24,548.0499877929688,564.5,548.0499877929688,560.7999877929688,465.89715576171875,10700
2002-10-25,547.5,563.0,547.5,559.5999755859375,464.9001770019531,30200
2002-10-28,561.5,565.0,548.9000244140625,562.5999755859375,467.3924865722656,31600
2002-10-29,556.5,562.6500244140625,556.5,560.7000122070312,465.8140563964844,4300
2002-10-30,549.0499877929688,562.9000244140625,549.0499877929688,556.0,461.9093933105469,16900
2002-10-31,553.1500244140625,554.0499877929688,550.0,550.5,457.3401184082031,25100
2002-11-01,541.0999755859375,547.75,521.0499877929688,533.75,443.42486572265625,49900
2002-11-04,533.2000122070312,537.0,529.6500244140625,535.5499877929688,444.9202575683594,4000
2002-11-05,544.9000244140625,544.9000244140625,530.0499877929688,531.3499755859375,441.4308776855469,5300
