Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,311.79998779296875,317.5,307.0,312.3500061035156,149.43051147460938,113852
2002-07-02,314.79998779296875,323.0,313.5,315.3999938964844,150.88961791992188,166016
2002-07-03,316.25,322.5,312.0,314.3500061035156,150.3872833251953,196486
2002-07-04,316.75,319.8500061035156,316.75,318.1499938964844,152.20523071289062,233997
2002-07-05,319.8999938964844,330.0,319.8999938964844,324.04998779296875,155.02781677246094,472596
2002-07-08,331.0,340.0,328.0,338.8500061035156,162.1082305908203,317179
2002-07-09,339.29998779296875,343.8999938964844,333.0,336.6499938964844,161.05577087402344,456642
2002-07-10,336.6000061035156,338.0,328.0,329.5,157.63514709472656,98892
2002-07-11,330.0,330.0,322.25,323.3999938964844,154.71685791015625,68794
2002-07-12,326.79998779296875,332.0,326.0,327.95001220703125,156.89358520507812,63190
2002-07-15,328.0,328.79998779296875,319.0,320.6499938964844,153.40126037597656,87809
2002-07-16,318.5,320.95001220703125,314.0,315.0,150.69825744628906,47189
2002-07-17,314.1000061035156,317.8999938964844,305.0,307.75,147.2297821044922,122953
2002-07-18,308.1000061035156,315.0,307.5,312.25,149.38265991210938,173079
2002-07-19,300.0,314.0,300.0,307.25,146.99058532714844,84246
2002-07-22,302.0,307.70001220703125,299.20001220703125,301.8999938964844,144.43112182617188,103234
2002-07-23,300.0,309.1000061035156,298.04998779296875,306.1000061035156,146.44041442871094,78746
2002-07-24,307.0,309.75,295.95001220703125,299.04998779296875,143.06768798828125,189959
2002-07-25,312.0,312.0,284.54998779296875,287.25,137.4224395751953,266291
2002-07-26,285.29998779296875,289.70001220703125,276.1499938964844,278.5,133.23638916015625,178532
2002-07-29,279.8999938964844,281.8999938964844,246.0500030517578,274.0,131.0835723876953,386909
2002-07-30,280.0,289.0,275.1000061035156,276.5,132.27955627441406,254176
2002-07-31,255.0,272.0,255.0,267.1000061035156,127.78257751464844,325601
2002-08-01,269.0,279.8999938964844,255.25,262.79998779296875,125.72541809082031,438415
2002-08-02,260.0,271.95001220703125,255.5,269.0,128.69149780273438,229465
2002-08-05,271.79998779296875,280.1000061035156,271.79998779296875,276.25,132.15997314453125,297447
2002-08-06,277.3999938964844,284.8999938964844,272.1000061035156,279.5,133.71481323242188,184716
2002-08-07,282.0,284.8999938964844,272.0,273.3999938964844,130.79652404785156,164013
2002-08-08,275.79998779296875,279.0,272.0,274.20001220703125,131.17922973632812,166449
2002-08-09,278.0,278.0,273.0,275.5,131.80116271972656,94358
2002-08-12,276.70001220703125,287.0,275.0,283.70001220703125,135.72415161132812,182823
2002-08-13,285.8500061035156,288.0,280.6499938964844,285.70001220703125,136.68089294433594,156701
2002-08-14,279.20001220703125,300.5,279.20001220703125,298.70001220703125,142.90020751953125,650771
2002-08-15,298.70001220703125,298.70001220703125,298.70001220703125,298.70001220703125,142.90020751953125,0
2002-08-16,299.0,306.0,297.04998779296875,300.6000061035156,143.8092041015625,762266
2002-08-19,303.0,308.5,298.0,299.6499938964844,143.35470581054688,487314
2002-08-20,300.1499938964844,303.75,292.0,294.1499938964844,140.7234649658203,259312
2002-08-21,294.8999938964844,295.5,281.54998779296875,282.95001220703125,135.3653106689453,206978
2002-08-22,284.0,286.8500061035156,277.0,278.0,132.9971923828125,203546
2002-08-23,282.5,282.8999938964844,272.0,274.29998779296875,131.22705078125,194880
2002-08-26,273.8999938964844,281.8999938964844,273.0,277.5,132.7580108642578,169296
2002-08-27,282.0,282.0,269.5,270.1000061035156,129.2177734375,164835
2002-08-28,259.0,275.0,259.0,273.75,130.9639434814453,88618
2002-08-29,277.5,278.79998779296875,264.0,265.45001220703125,126.99322509765625,404807
2002-08-30,269.0,271.70001220703125,267.5,269.0,128.69149780273438,204888
2002-09-02,275.0,275.0,266.6000061035156,269.29998779296875,128.8350372314453,310499
2002-09-03,274.0,275.0,270.3999938964844,274.0,131.0835723876953,117646
2002-09-04,272.5,274.0,268.0,273.1499938964844,130.67691040039062,125061
2002-09-05,275.0,277.0,273.8500061035156,275.1000061035156,131.60983276367188,245777
2002-09-06,275.79998779296875,282.70001220703125,274.25,279.8999938964844,133.90615844726562,283714
2002-09-09,280.0,280.0,274.1000061035156,276.1499938964844,132.11212158203125,251963
2002-09-10,276.1499938964844,276.1499938964844,276.1499938964844,276.1499938964844,132.11212158203125,0
2002-09-11,277.79998779296875,285.0,276.0,281.1499938964844,134.50418090820312,295020
2002-09-12,282.6499938964844,283.8999938964844,276.1000061035156,279.1499938964844,133.54733276367188,124554
2002-09-13,279.0,280.0,275.5,276.25,132.15997314453125,53643
2002-09-16,278.04998779296875,278.75,274.54998779296875,275.1000061035156,131.60983276367188,28733
2002-09-17,275.0,275.0,273.20001220703125,274.04998779296875,131.1074981689453,50392
2002-09-18,274.79998779296875,275.75,263.3999938964844,266.45001220703125,127.47160339355469,142897
2002-09-19,270.1000061035156,271.0,250.5,253.5,121.27618408203125,356542
2002-09-20,252.0,265.0,235.3000030517578,258.5,123.66825103759766,584092
2002-09-23,260.0,267.25,260.0,265.70001220703125,127.11278533935547,406385
2002-09-24,262.6000061035156,275.0,262.0,270.3999938964844,129.36129760742188,405272
2002-09-25,269.0,276.04998779296875,265.0,271.25,129.7679443359375,275355
2002-09-26,273.79998779296875,279.0,265.5,267.1000061035156,127.78257751464844,147471
2002-09-27,269.79998779296875,271.75,266.29998779296875,269.04998779296875,128.71546936035156,142003
2002-09-30,270.0,270.45001220703125,258.25,260.1499938964844,124.45762634277344,290964
2002-10-01,260.04998779296875,263.3999938964844,247.60000610351562,248.60000610351562,118.93203735351562,289011
2002-10-02,248.60000610351562,248.60000610351562,248.60000610351562,248.60000610351562,118.93203735351562,0
2002-10-03,251.89999389648438,253.5,231.60000610351562,233.39999389648438,111.66022491455078,670186
2002-10-04,236.0,241.9499969482422,234.14999389648438,240.85000610351562,115.22438049316406,554248
2002-10-07,241.25,246.8000030517578,241.25,245.0,117.2097396850586,113959
2002-10-08,245.9499969482422,248.60000610351562,244.10000610351562,247.25,118.28617095947266,88763
2002-10-09,247.9499969482422,265.25,247.9499969482422,261.70001220703125,125.19920349121094,509699
2002-10-10,258.0,273.79998779296875,254.0500030517578,268.8500061035156,128.61978149414062,738387
2002-10-11,263.8999938964844,266.8999938964844,256.6000061035156,258.5,123.66825103759766,360309
2002-10-14,262.79998779296875,265.0,258.3999938964844,259.6499938964844,124.2183837890625,97833
2002-10-15,259.6499938964844,259.6499938964844,259.6499938964844,259.6499938964844,124.2183837890625,0
2002-10-16,260.0,264.95001220703125,247.0,248.14999389648438,118.71674346923828,262570
2002-10-17,249.8000030517578,253.5,235.10000610351562,238.8000030517578,114.24361419677734,512707
2002-10-18,245.10000610351562,257.8999938964844,243.9499969482422,255.8000030517578,122.3765869140625,810791
2002-10-21,257.1000061035156,264.70001220703125,250.9499969482422,252.25,120.67822265625,478714
2002-10-22,232.0,254.0,232.0,236.35000610351562,113.07154083251953,629830
2002-10-23,238.64999389648438,245.4499969482422,230.6999969482422,232.6999969482422,111.32536315917969,727425
2002-10-24,235.5,239.89999389648438,234.60000610351562,237.6999969482422,113.71736907958984,369214
2002-10-25,239.89999389648438,246.8000030517578,235.75,244.5,116.97056579589844,543559
2002-10-28,244.8000030517578,248.0,241.10000610351562,245.3000030517578,117.35324096679688,233236
2002-10-29,246.8000030517578,246.8000030517578,234.0,239.9499969482422,114.79380798339844,377029
2002-10-30,243.6999969482422,244.8000030517578,238.0,241.10000610351562,115.34400939941406,155257
2002-10-31,242.6999969482422,242.6999969482422,235.0500030517578,236.5,113.143310546875,253562
2002-11-01,239.3000030517578,244.10000610351562,237.25,240.1999969482422,114.91336822509766,371886
2002-11-04,243.0,243.89999389648438,241.14999389648438,242.89999389648438,116.20507049560547,91077
2002-11-05,243.0,244.0,237.5,240.0,114.81771850585938,222859
2002-11-06,240.0,240.0,240.0,240.0,114.81771850585938,0
2002-11-07,241.0,247.9499969482422,238.0,240.14999389648438,114.88949584960938,325023
2002-11-08,240.39999389648438,253.89999389648438,240.25,252.89999389648438,120.98918914794922,756762
2002-11-11,255.0,258.0,247.60000610351562,249.5500030517578,119.38652801513672,592658
2002-11-12,249.6999969482422,262.5,249.0,260.54998779296875,124.64897155761719,643406
2002-11-13,262.5,266.79998779296875,258.1000061035156,261.20001220703125,124.95995330810547,547409
2002-11-14,260.0,261.5,253.10000610351562,254.75,121.87423706054688,225844
2002-11-15,255.0,260.0,252.0,252.75,120.91742706298828,413411
2002-11-18,255.0,257.8999938964844,253.0,254.8000030517578,121.89811706542969,322331
2002-11-19,254.8000030517578,254.8000030517578,254.8000030517578,254.8000030517578,121.89811706542969,0
2002-11-20,256.8999938964844,261.6000061035156,252.5500030517578,260.29998779296875,124.52938079833984,336527
2002-11-21,261.54998779296875,265.0,256.54998779296875,258.25,123.54862213134766,521969
2002-11-22,260.20001220703125,269.0,259.1000061035156,266.25,127.37590789794922,1113901
2002-11-25,267.5,286.3999938964844,265.25,283.04998779296875,135.41317749023438,1636261
2002-11-26,283.70001220703125,299.45001220703125,280.1000061035156,288.1000061035156,137.82908630371094,842073
2002-11-27,287.04998779296875,287.95001220703125,274.5,279.79998779296875,133.8583221435547,455129
2002-11-28,286.0,290.0,281.79998779296875,288.45001220703125,137.99656677246094,350652
2002-11-29,290.0,293.95001220703125,284.0,286.1499938964844,136.89620971679688,347933
2002-12-02,289.0,293.0,283.1000061035156,287.0,137.3028106689453,339824
2002-12-03,290.0,292.6499938964844,281.6000061035156,282.45001220703125,135.12612915039062,317099
2002-12-04,279.0,280.8999938964844,267.04998779296875,269.5,128.9307098388672,473822
