Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,41.431251525878906,41.4375,40.76874923706055,40.76874923706055,25.139137268066406,3600
1996-01-02,40.76874923706055,40.6875,40.006248474121094,40.1875,24.78071403503418,15600
1996-01-03,24.112499237060547,26.25,25.5,25.631250381469727,15.804933547973633,17600
1996-01-04,25.631250381469727,25.75,25.25,25.5,15.724000930786133,8800
1996-01-05,25.5,25.75,25.25,25.631250381469727,15.804933547973633,15200
1996-01-08,25.631250381469727,25.4375,25.131250381469727,25.21875,15.550568580627441,8800
1996-01-09,25.21875,25.375,24.381250381469727,24.431249618530273,15.064983367919922,25600
1996-01-10,25.125,25.125,24.375,24.84375,15.319339752197266,14800
1996-01-11,24.84375,24.875,24.5,24.71875,15.242262840270996,3600
1996-01-12,24.71875,25.375,24.375,25.231250762939453,15.558283805847168,24800
1996-01-15,25.231250762939453,25.25,25.0,25.231250762939453,15.558283805847168,4800
1996-01-16,25.231250762939453,25.5,24.875,25.368749618530273,15.643068313598633,7200
1996-01-17,25.368749618530273,25.375,25.0,25.231250762939453,15.558283805847168,6400
1996-01-18,25.231250762939453,25.625,24.993749618530273,25.625,15.801081657409668,250800
1996-01-19,25.25,25.375,25.006250381469727,25.25,15.569843292236328,20800
1996-01-22,25.25,25.375,25.024999618530273,25.25,15.569843292236328,24800
1996-01-23,25.25,26.3125,25.087499618530273,25.912500381469727,15.978362083435059,52000
1996-01-24,25.75,25.875,25.34375,25.5,15.724000930786133,6800
1996-01-25,25.5,26.25,25.25,26.25,16.186473846435547,122800
1996-01-26,26.25,26.25,26.25,26.25,16.186473846435547,0
1996-01-29,26.25,26.625,25.625,26.53125,16.359893798828125,4000
1996-01-30,26.53125,28.125,26.112499237060547,28.125,17.342647552490234,249200
1996-01-31,27.5,28.125,26.256250381469727,28.125,17.342647552490234,100800
1996-02-01,28.125,29.375,27.40625,29.34375,18.094165802001953,445200
1996-02-02,28.125,29.1875,28.125,29.043750762939453,17.909175872802734,32400
1996-02-05,29.043750762939453,30.3125,28.5,30.25,18.652978897094727,507600
1996-02-06,30.25,30.256250381469727,29.4375,29.950000762939453,18.467998504638672,68800
1996-02-07,29.950000762939453,30.96875,29.0,30.462499618530273,18.784015655517578,67600
1996-02-08,30.462499618530273,32.0,31.0,31.5,19.42376708984375,42800
1996-02-09,31.875,32.0,31.375,31.53125,19.44303321838379,61200
1996-02-12,31.75,32.75,30.25,30.956249237060547,19.088476181030273,38400
1996-02-13,30.625,32.506248474121094,30.262500762939453,32.349998474121094,19.947898864746094,90800
1996-02-14,33.125,35.375,33.125,34.875,21.5048828125,460000
1996-02-15,34.875,35.25,34.0625,34.993751525878906,21.57811164855957,69200
1996-02-16,34.993751525878906,34.625,33.76874923706055,34.337501525878906,21.173450469970703,55200
1996-02-19,34.337501525878906,35.125,33.875,35.0,21.58196449279785,62400
1996-02-20,35.0,35.381248474121094,34.8125,35.03125,21.601234436035156,72400
1996-02-21,35.03125,35.03125,35.03125,35.03125,21.601234436035156,0
1996-02-22,35.03125,35.5,35.01874923706055,35.131248474121094,21.66289520263672,34400
1996-02-23,35.131248474121094,35.59375,35.068748474121094,35.337501525878906,21.790075302124023,39200
1996-02-26,35.337501525878906,36.75,35.625,36.5,22.506906509399414,68800
1996-02-27,36.5,37.0,36.125,36.84375,22.718870162963867,42800
1996-02-28,36.84375,36.875,35.625,35.875,22.121511459350586,23600
1996-02-29,35.875,35.4375,34.375,34.66875076293945,21.37770652770996,76400
1996-03-01,34.66875076293945,35.21875,34.506248474121094,34.95624923706055,21.554988861083984,51600
1996-03-04,34.95624923706055,35.0,34.0,34.037498474121094,20.98845672607422,28800
1996-03-05,34.037498474121094,34.037498474121094,34.037498474121094,34.037498474121094,20.98845672607422,0
1996-03-06,34.037498474121094,35.03125,34.3125,34.32500076293945,21.16573715209961,14000
1996-03-07,34.32500076293945,35.618751525878906,34.25,34.29999923706055,21.15032386779785,16400
1996-03-08,34.29999923706055,34.25,33.78125,34.181251525878906,21.07710075378418,15600
1996-03-11,34.181251525878906,33.125,31.912500381469727,32.35625076293945,19.95175552368164,16000
1996-03-12,32.35625076293945,32.375,31.6875,31.943750381469727,19.69739532470703,33600
1996-03-13,31.943750381469727,32.625,31.881250381469727,32.625,20.117469787597656,16400
1996-03-14,32.625,33.48749923706055,32.756248474121094,33.0625,20.387243270874023,9600
1996-03-15,33.0625,33.5,32.8125,33.5,20.65702247619629,16800
1996-03-18,32.625,32.75,32.349998474121094,32.5,20.040393829345703,8400
1996-03-19,32.5,33.0625,32.3125,32.400001525878906,19.978731155395508,14400
1996-03-20,32.400001525878906,32.400001525878906,32.400001525878906,32.400001525878906,19.978731155395508,0
1996-03-21,32.400001525878906,35.0,32.46875,32.875,20.271631240844727,46000
1996-03-22,32.875,32.5,31.637500762939453,31.637500762939453,19.50855255126953,5600
1996-03-25,31.637500762939453,33.875,31.881250381469727,32.53125,20.059663772583008,20000
1996-03-26,32.53125,32.29375076293945,31.8125,31.875,19.654998779296875,5200
1996-03-27,31.875,32.506248474121094,31.375,31.5,19.42376708984375,51600
1996-03-28,31.5,33.118751525878906,31.5,32.63750076293945,20.125185012817383,47200
1996-03-29,32.63750076293945,33.0,31.875,32.0625,19.770618438720703,11200
1996-04-01,32.0625,32.0,31.762500762939453,32.0,19.73208236694336,6000
1996-04-02,32.0,34.4375,32.23749923706055,34.09375,21.02314567565918,108400
1996-04-03,34.09375,35.5,32.75,35.07500076293945,21.628210067749023,108400
1996-04-04,35.07500076293945,34.5,34.068748474121094,34.20000076293945,21.08865737915039,32000
1996-04-05,34.20000076293945,34.20000076293945,34.20000076293945,34.20000076293945,21.08865737915039,0
1996-04-08,34.20000076293945,35.625,34.25,34.95000076293945,21.551130294799805,60000
1996-04-09,34.95000076293945,36.0625,35.01874923706055,35.8125,22.08296775817871,78800
1996-04-10,35.8125,35.01250076293945,34.28125,34.67499923706055,21.38155746459961,31600
1996-04-11,34.67499923706055,34.40625,33.875,34.39374923706055,21.2081356048584,22400
1996-04-12,34.39374923706055,34.34375,33.88750076293945,34.15625,21.061681747436523,21600
1996-04-15,34.15625,34.85625076293945,33.76250076293945,34.53125,21.292919158935547,70800
1996-04-16,34.53125,35.75,34.75,35.681251525878906,22.00203514099121,150400
1996-04-17,35.681251525878906,36.0,35.375,35.912498474121094,22.144634246826172,60800
1996-04-18,35.912498474121094,37.5,35.400001525878906,36.743751525878906,22.65720558166504,134400
1996-04-19,36.743751525878906,36.75,35.625,36.25,22.352745056152344,52800
1996-04-22,36.25,36.67499923706055,35.25,35.318748474121094,21.77851104736328,130800
1996-04-23,35.318748474121094,35.1875,34.0625,34.17499923706055,21.073246002197266,82000
1996-04-24,34.17499923706055,36.243751525878906,35.0,36.15625,22.294940948486328,76400
1996-04-25,36.15625,36.75,35.131248474121094,35.375,21.81319808959961,206400
1996-04-26,35.375,35.9375,34.71875,35.375,21.81319808959961,35200
1996-04-29,35.375,36.875,35.0,36.0625,22.237131118774414,66000
1996-04-30,36.0625,36.25,35.625,36.17499923706055,22.30649757385254,50800
1996-05-01,36.17499923706055,36.5625,35.625,36.375,22.42982292175293,40400
1996-05-02,36.375,36.38750076293945,35.875,36.28125,22.372018814086914,27600
1996-05-03,36.28125,36.375,35.9375,36.25,22.352745056152344,27200
1996-05-06,36.25,36.375,35.875,36.25,22.352745056152344,127200
1996-05-07,36.25,36.61249923706055,35.71875,36.5,22.506906509399414,62800
1996-05-08,36.5,36.84375,36.125,36.38750076293945,22.43753433227539,143200
1996-05-09,36.38750076293945,36.75,36.125,36.375,22.42982292175293,25600
1996-05-10,36.375,35.60625076293945,34.40625,35.400001525878906,21.828615188598633,30400
1996-05-13,35.400001525878906,36.875,34.9375,36.26250076293945,22.360456466674805,754000
1996-05-14,36.26250076293945,36.25,35.75,35.849998474121094,22.106090545654297,32000
1996-05-15,35.849998474121094,37.0,35.4375,36.587501525878906,22.56085968017578,55200
1996-05-16,36.587501525878906,38.5,36.875,38.45000076293945,23.709327697753906,557200
1996-05-17,38.45000076293945,38.125,37.068748474121094,37.931251525878906,23.389450073242188,95200
1996-05-20,37.931251525878906,37.5,36.38750076293945,36.462501525878906,22.48378562927246,40400
1996-05-21,36.462501525878906,36.8125,35.75,36.42499923706055,22.460655212402344,114000
1996-05-22,36.42499923706055,36.868751525878906,36.5,36.71875,22.64179229736328,23600
1996-05-23,36.71875,36.375,35.787498474121094,36.26250076293945,22.360456466674805,49600
1996-05-24,36.26250076293945,38.125,36.381248474121094,37.243751525878906,22.965518951416016,100000
1996-05-27,37.243751525878906,37.375,36.25,37.09375,22.873027801513672,145200
1996-05-28,37.09375,38.75,36.568748474121094,37.625,23.20060920715332,108000
1996-05-29,37.625,37.837501525878906,36.90625,37.712501525878906,23.25456428527832,44000
1996-05-30,37.712501525878906,38.75,37.25,37.32500076293945,23.015621185302734,15600
1996-05-31,37.32500076293945,37.5,37.3125,37.318748474121094,23.01176643371582,15200
1996-06-03,37.318748474121094,38.125,37.25,37.75,23.277690887451172,52800
1996-06-04,37.75,38.25,37.5625,37.724998474121094,23.262271881103516,116400
1996-06-05,37.5625,38.25,37.51874923706055,38.07500076293945,23.47809410095215,63200
1996-06-06,38.75,39.6875,38.287498474121094,39.493751525878906,24.352933883666992,104400
1996-06-07,39.26874923706055,39.5,39.125,39.35625076293945,24.268142700195312,98800
1996-06-10,39.375,40.625,39.34375,40.618751525878906,25.0466365814209,320400
1996-06-11,39.75,39.875,39.5,39.76250076293945,24.51865577697754,75200
1996-06-12,40.625,41.75,40.375,40.61249923706055,25.042787551879883,214400
1996-06-13,41.556251525878906,41.84375,41.0,41.4375,25.551498413085938,418400
1996-06-14,42.125,45.5625,41.625,45.08124923706055,27.798343658447266,966000
1996-06-17,46.118751525878906,49.375,41.5,44.09375,27.189420700073242,540000
1996-06-18,44.0,45.0,43.375,44.48125076293945,27.428359985351562,423200
1996-06-19,48.5,48.75,46.625,46.868751525878906,28.900562286376953,1968800
1996-06-20,46.53125,46.875,45.650001525878906,46.10625076293945,28.430383682250977,1039200
1996-06-21,46.0,46.25,45.5,45.587501525878906,28.110511779785156,559200
1996-06-24,46.21875,46.21875,44.5625,45.275001525878906,27.917810440063477,507200
1996-06-25,45.75,45.75,44.756248474121094,45.0625,27.786773681640625,542800
1996-06-26,44.375,44.96875,43.875,44.45624923706055,27.412944793701172,783600
1996-06-27,44.13750076293945,45.5,44.0,44.51874923706055,27.45148277282715,1235200
1996-06-28,45.25,45.5,44.88750076293945,44.98125076293945,27.736671447753906,292800
